uniprotswissprot,ensembl_gene_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30
Q12434,YDL135C,1100.48311655037,984.294975236152,965.741124958742,988.132731636093,966.29110195506,931.993324219515,919.559324752755,862.451971426128,877.388295572327,876.940631802062,824.899581188734,827.784312095147,771.557192458358,781.397778367473,775.215865046069,800.230198635296,741.30316033818,799.419110224778,762.539340256386,793.189833528916,759.216484830177,758.722215498275,753.11397154384,801.610440066828,727.259016483122,710.417973933623,2861.10580934316,717.463196951291,689.202658633932,689.344398606975
Q12443,YDL204W,46.0915841142654,89.7551532252157,123.944451586593,106.926795156355,101.591082362007,NA,99.7348227603806,323.684378982687,26.8460566126854,55.8379800997932,51.2024949403623,306.687170860976,43.7095153589412,179.004577223134,81.7509932349412,70.0553430466476,54.741964172187,59.4891215371253,251.0861090929,44.3088555197781,126.256098590505,40.181393889041,679.127229895099,120.750403374645,127.774528624698,60.2585203711288,55.1843096537617,125.027919055568,178.353407815161,73.2507989950346
Q12445,YLR018C,11.7801319256004,8.53886243792042,8.9176376009033,8.55780076062498,7.57385091051005,9.607437863526,7.28481703938762,8.47768278508826,8.44708141154275,7.2780001582508,8.1223497111161,NA,8.52423245306288,9.31931769518857,7.31565529147787,8.661826158771,7.91088256969147,8.32688884976142,7.29410781040877,7.55855486284632,7.59791281261252,7.28376502244872,5.78938449994599,6.93055421104772,7.94502082241029,8.0264115389118,7.76418942959922,7.11570891707499,7.79022434801317,6.65151436366546
Q12446,YOR181W,29.1536613106084,20.6883050996104,23.3475988601155,23.8408265321998,21.4455564240959,23.8979645493689,29.4264270145903,27.4398535979824,32.5445279701278,32.7482364993657,26.9778355220425,29.7976326900114,24.9277719832855,27.3726051332279,25.8255479332314,33.6383573535554,26.2707563966783,31.2294386169736,28.3056660097238,24.4959725642318,24.6045838766078,27.4659066808313,29.0586335124476,26.7163914506697,27.9061150238134,27.8957579718633,34.3309619614242,28.7890743519227,27.4383508888205,27.5445382341079
Q12447,YDR071C,2655.80501456215,2496.63742012049,2717.00015874028,2717.63728377725,2532.39049308677,2629.81257248176,2200.8738358282,2150.39707807386,2327.0755965898,2239.5646511195,2060.36459245382,2090.17493494325,2134.7682861383,2258.28668725575,2403.46734418512,2053.44380352273,2216.94344488736,2150.4793680307,2180.34490566382,2313.49583448216,2232.26420452393,2008.39699099131,2199.53012889759,2203.4413784234,2258.37495268429,2179.78461716434,2032.78920291913,2325.45020677144,2315.61329708899,2275.80805801895
Q12449,YDR214W,1189.15452388631,1251.39581584636,1262.15172120416,1310.59539512499,1255.87327032997,1232.83494641443,1165.94354052756,1221.37753435369,1244.49671677947,1185.53953272883,1254.70398533924,1266.7759431595,1232.54710946562,1290.89382973093,1113.62254061736,1185.41989460577,1220.45204682056,1250.15793756727,1200.97467125781,1128.59427833853,1074.18210625991,1111.56798178118,1097.85795186609,1136.58106916274,1106.52761101424,1088.35421593645,1214.74927576244,1110.90884021756,1158.21484379853,1178.85078488564
Q12451,YDL019C,12.0536775052796,13.2251280767181,15.2681991582724,14.2584056718311,13.1197057652606,15.1424179671332,13.1718514561098,14.3314005400982,14.5776407901529,17.9589659176851,13.4711199359114,15.2205988702809,21.0302420776999,14.2447586668177,15.2899856831914,15.9635756061521,14.3854170186585,15.702118137548,15.4973054505444,14.9830666837967,13.9796223096018,12.7675817765945,18.9655252343771,13.1499687947359,15.3296975283637,17.832062297111,17.6492828497874,16.748788545101,17.109538753765,14.278407388044
Q12452,YLR100W,77.4485690294403,69.9655062751662,81.6200438822914,78.6070915550712,73.8383910228933,75.3366826727021,78.1780851385684,53.6648653162186,62.2568955337549,50.2338012041379,61.3830927842659,77.603064885146,60.6672645292134,77.3833694674067,82.7164626458104,80.6682123680341,66.9754095635407,78.5897325484355,64.1622980158795,71.517156302699,67.9172531589707,56.6915471937073,57.3379360437,62.1556922195292,71.1102658123748,57.394247730143,NA,56.2753119551079,60.142160447235,70.2294157065429
Q12453,YOR112W,11.8803301568125,11.4605228148569,10.5747108834498,10.7055223491072,11.1323880219748,12.6027466489378,9.96637223214183,9.91203029928091,7.97482294128871,8.5539600637691,8.75036198584548,9.95025667339989,11.1178817064394,10.2964044481619,9.68359091895905,12.5407496701347,10.4980723731121,11.4411814546489,10.4254498003668,11.1565081794039,9.5282516670923,8.46333464683725,9.34271561952463,8.15940211898225,9.61288527994042,10.8723209867703,9.47321153239689,9.87497598628969,10.0781708852122,9.37620606421395
Q12455,YLR146C,48.5234852445319,53.7675902447713,35.2916822974677,52.8408176689231,65.6762917843817,46.0298577472978,47.6457185806589,42.635326338491,48.7165357140107,45.0214646871148,50.616200042047,45.2324374571739,48.8444660499343,48.694928755043,41.556311147342,44.7923817543708,39.4699858471619,47.5050617291569,53.5660059913774,38.7659630658862,24.9319304441051,49.4271402228261,48.6370808811182,34.1454745445051,55.3803224865419,40.5770497295417,NA,42.2418827404182,NA,49.1666013088652
Q12458,YDR368W,745.660758335757,772.223888732905,765.728448016768,781.368843891789,802.975912859721,790.650685490849,792.62028428852,858.481189047001,858.608458166678,851.296183885178,846.993285859848,866.307442404743,797.566084707288,831.321769938719,849.846670031124,745.011555218637,866.826243516917,804.045427970283,679.203083598335,715.210397241604,707.659273656019,720.064018127345,749.269803579324,703.486832600182,730.663674847074,779.854849274213,943.726075801164,715.007883222917,824.660363570675,853.359916212798
Q12460,YLR197W,1807.2938163834,1560.82020873707,1658.52411787136,1725.63417152239,1565.62389576545,1485.39907349781,1888.3133139467,1800.8862098559,1905.31637274083,1920.03294903408,1959.16047111652,1903.48593219886,1663.01324226767,1872.0699525992,1671.06153555449,1966.50702872824,1810.93688884915,1921.88442623537,1820.02691388111,1839.67174845652,1791.61849815074,1791.24006615986,1842.94794959322,1851.43415439176,1897.33339939657,1834.92630333129,1931.62972542545,1887.71937553332,1799.75437724346,1847.28797323729
Q12462,YOL147C,28.7922330420132,19.5541798777975,17.6471973825632,22.9699613944094,19.5449558588368,19.9715606038866,31.3956883207815,13.2103151263787,13.500680720328,13.4616102805416,21.7271836559617,16.0471347532308,36.0957941535375,26.9077446471075,43.4547676823542,9.36123223562932,28.5254704138814,30.0388828835797,18.1262603307007,72.2440227977907,14.0869283503948,18.8608524017214,22.7532196870882,17.8082410167448,32.2986487611033,16.6254025085665,38.1085212838774,22.4545577899577,95.0788535347919,10.4937822908863
Q12463,YOL124C,36.8893664944623,42.1623350180932,63.8739251483207,45.1095128293091,78.4897272907452,69.6624754049857,55.0078021341514,73.8712264946967,54.1853795075803,54.8466749954611,95.0056512482166,162.630059176161,70.407097843661,57.2292978508528,83.3441872742623,53.920841172203,42.8496706454737,59.7950147747284,54.8823866119343,87.6689728427685,44.0533959184676,NA,54.9929796584616,56.9571559865732,56.3101542462225,82.178916325914,NA,45.3703198922849,49.7185114105724,77.0251231286158
Q12464,YPL235W,386.14901418025,381.001673845498,363.864643830767,355.669453764442,378.841200217508,366.010765210009,427.971388467278,392.834475388957,430.641675915639,417.843800849662,449.067032773878,406.328052141185,406.560832671829,418.886151344635,419.197577610048,403.595672710792,421.434871597442,400.003317764073,400.371043534473,396.131156240142,387.980152433698,425.89861288395,418.513462591417,429.555013709634,431.008558350755,405.916982309295,451.074019680458,427.814869644595,434.042475774419,400.283015320255
Q12466,YOR086C,29.3043613861007,27.218740027183,26.3326695185916,29.2558869956734,30.2831818472168,37.2300928226913,52.9820986207779,27.1454237397582,26.2922602328285,18.7760188609348,20.9090208192469,24.122755645537,26.1397975059984,26.8646897329373,22.8756593017685,21.9528595051561,22.8126844622636,27.072146512682,25.5165999283989,24.4308877539011,31.4880923485034,23.546425311353,27.2070543769255,22.677813410898,53.6684079581101,29.27706259077,20.5051390792777,25.8556468639443,41.7811425575627,34.3812281674677
Q12480,YPR004C,322.868572494591,324.252633721936,346.776599889343,350.542939860056,340.305777987819,332.900255299754,318.188534834336,334.296548971054,336.290865360909,336.327669377019,308.15261463047,356.73801985976,341.916137811365,339.129565624036,306.686568840867,310.396682931723,350.827361566948,336.213308533849,334.05342328414,305.977943688128,323.152413185979,329.220214549157,327.647164289859,336.532479234429,346.185152173155,354.79879388369,363.495433829158,332.68958608479,356.958946428692,348.942502063487
Q12481,YOR287C,NA,4.78213378317811,NA,NA,6.33605228716917,NA,NA,5.73122437851865,6.59047835112271,NA,NA,7.13479342442126,4.99564999581413,NA,NA,NA,4.99007718494311,5.25046214411155,7.82063633242788,7.73224713785261,8.40752372924835,6.44918831796693,5.17013781977115,6.64460051466532,NA,5.60737974716669,NA,6.44297120806073,NA,NA
Q12482,YPR021C,NA,4.22011014440439,6.23174040465025,6.99815418558854,4.98964340139083,4.59368096828647,1.9447626454215,NA,2.20097645361534,4.16758055485471,4.23896813875232,NA,7.37216618138448,5.6408405654588,9.49259862298651,1.76383624081643,2.60607858588256,NA,4.10061672470947,2.81578056637739,3.7070887214208,3.83547505480279,10.4760140076835,2.02538978533371,3.74846932680017,3.77217484195494,NA,NA,NA,3.47915470455332
Q12486,YOR131C,190.16267933651,216.859353605912,196.614222863575,194.413258941675,213.707715510614,203.058605150629,186.03344362999,180.029068164996,193.849815683973,179.081989842741,191.634395850605,182.628044558453,172.277533176898,192.773495773617,194.366371318848,177.29382228433,203.177219144045,208.942859784336,200.060874461614,184.224514018893,193.205310030658,210.546560888149,182.248239457517,227.3291163673,181.62158547063,198.635606253459,NA,199.786496635256,196.88796937953,194.360794191253
Q12487,YOR150W,307.667636693257,322.793835537531,273.897951859008,295.417871118483,270.887780224415,318.802393530914,204.590444470399,230.89395242289,244.656591226499,247.9963814838,273.818658938013,234.68069111178,221.743504527139,231.87929066286,206.125136612516,212.758406418239,235.192350599151,218.10296181614,274.69283436364,242.532337223223,258.27057545063,218.128263953691,224.485865233753,249.844716808477,209.192833492576,202.299483813503,241.95512612743,220.177017040552,229.678845563709,234.682851962262
Q12495,YPR018W,2.49181323550175,2.64176943453601,1.30149104150636,2.33126673234202,2.66590519967223,2.79408418322988,2.55840289185104,2.35902273314104,4.3182509682301,3.07511214525842,2.20804723518554,2.63520412566656,2.44297605237195,2.25240986168445,2.19719239855623,2.3813301849986,2.4999587663021,2.19412994052428,2.45414868528199,2.43944035926171,2.48720839921637,2.8469807056147,3.13116898764711,2.44740088000372,4.52372364356618,2.76435268983252,NA,2.96298285990759,3.67907735018164,3.00258445562425
Q12496,YOL098C,623.15235296503,653.283254313821,633.777612339236,654.846790887908,601.455885611934,681.574476606201,683.870809279976,722.145169502915,757.358017972522,693.379611473498,752.596694790391,739.844281699707,759.59748815361,688.600194195431,795.997783595033,723.802541015405,716.408252017484,761.197818565132,648.560691579939,638.129814685698,599.514875362475,602.934403622963,576.521265310816,588.850351195033,757.46703208273,681.193688000963,651.002461988365,665.840135410401,682.904070608348,652.001277343968
Q12499,YOR310C,1246.07301264342,1190.42458466032,1183.20534999567,1259.54079157143,1251.87747879344,1199.51329090538,1436.36725642168,1427.56580302111,1492.67551849515,1584.59445093776,1554.5536753427,1421.29103906401,1275.9249684086,1412.33377170262,1214.92964544973,1470.53735538289,1377.60234652351,1501.9421904975,1509.00333017316,1429.24526780648,1507.45300536463,1565.38473333531,1438.79345186229,1517.18518675404,1470.6357664545,1440.11870242142,1471.61446208277,1507.39129622762,1554.07511006543,1400.83042045984
Q12500,YLR114C,9.92079164302591,8.96861595988766,8.14462282849723,10.9428796226101,12.9352059099735,12.2025277850783,10.101797907917,9.06822032202114,10.5768156477544,10.3628986577914,9.33836428019415,13.9277933011221,9.87666770457874,9.76852396636486,10.6251618867419,12.4784199305324,13.3723716699536,13.1647672106272,10.4388364634138,11.0032447013304,9.52406579661189,11.8899864160641,15.2009929294642,11.6780571123711,11.7271735173189,13.9422859217654,12.2955187440147,10.5204347275749,11.8681781701748,10.8745450653611
Q12504,YDR257C,20.5695244799188,16.3375315392869,19.7036497149712,15.5037610237016,17.2665544266442,17.2474307491773,14.9234211001723,14.3896856344814,17.0533583737978,17.6988669957253,18.4007315486778,19.1293171885342,14.5796131884104,17.7478018029534,17.6871979684463,22.215190719404,18.3801576347523,21.6562750379983,17.7185763627816,17.9860914993877,15.3630508128022,16.8069899354526,16.3744146684274,15.1004781608634,15.1477743854131,17.9294678224878,NA,15.7915020330149,16.7587214638815,14.5385552435505
Q12511,YOR090C,7.80784499344398,NA,350.744169867257,NA,9.76252713240798,10.3509047914559,10.3630332456908,8.25118236874997,NA,17.821416996608,10.2345764580819,9.6133111748108,8.43678309804397,10.9029573488645,NA,NA,9.19845421365331,10.7453529303798,12.6059048634047,16.3504827151525,8.01063186532415,10.0655665189289,8.15841002125787,NA,7.56886950302777,NA,NA,8.97760608581212,NA,6.99407163042242
Q12512,YOL154W,306.970402317807,512.182749224929,445.0883158187,188.441906064193,645.227247194833,683.267157699155,290.57299610408,329.266831856873,382.403160705069,295.572074051082,529.844472671335,308.334534131592,625.193863989738,126.578706336416,406.328912103822,202.509249082134,231.255512273914,135.599987501792,342.68264355289,176.121330129881,NA,169.345544435629,183.414441848347,134.590979495375,452.683135108615,205.528462085932,192.692759122443,537.275817264172,858.010644125928,793.239917239372
Q12513,YDL110C,214.798570155661,99.6661100331959,182.753680563537,195.733277696328,109.54860878654,174.978417269705,184.271071777453,214.974449327334,100.954863747268,134.997975313566,226.000898779947,109.826634243377,142.943593821919,152.055515625516,227.576048268969,134.619061249989,97.9246402939371,140.852939701754,85.7444324342962,256.498820837266,103.826476785976,91.1071593413735,109.006707925872,199.427977601559,69.4521780538727,188.239375579499,184.422458952645,93.4797808233075,116.927599879608,127.265101868537
Q12514,YPR072W,30.1012835383109,28.1137337712114,29.6530648054762,30.9135884947002,31.083388307359,29.7795499488117,35.0016489601415,33.7236211704987,39.5636496676039,35.7172109915919,37.7916460844269,42.9577133360802,33.2547571807859,33.5512271981992,37.2809854685048,40.5713685688465,40.0356878374136,35.0928615051368,41.7017517490598,36.7337669483919,38.7204177251747,39.8219829493665,39.9468101498489,41.7759353887461,46.790700403369,37.071449577436,44.3675024425135,40.5808308889991,41.4390492707507,37.5657072081893
Q12515,YDL173W,282.991307274721,229.350167975948,260.279187540406,224.535678999798,261.971327053032,211.076779729437,219.209670749136,226.47902011532,186.981374551971,195.323350002914,203.643436992437,172.826102727661,218.992708245243,223.431174732599,168.547657090747,126.796106590345,142.302073425012,153.896480976524,161.93279740141,155.756034638201,188.585299187004,228.566250449079,169.218769694622,121.034800977926,196.82011789768,160.135016639905,208.653103936172,122.469116755011,185.242786507903,148.693421696126
Q12517,YOL149W,25.387816742948,21.3028143007042,21.6531102675055,15.6503419340398,19.1346788913107,23.5603827557688,21.658579382831,24.1703680869994,24.9679683296375,17.9360440384703,21.8387513155137,20.7954016815036,21.2137237436105,19.8889694484045,16.4007964647704,18.4496599779209,22.5545523365511,18.9852372395242,18.7940851743913,20.8819905505948,21.7200525161439,24.7552124316454,29.9251990089502,18.7667029323012,18.7670807257789,19.8718836374981,23.0719771831499,22.1379275295093,25.3084352194252,22.8760393829297
Q12518,YDL161W,62.1764679224683,58.4062136373397,70.4713329831771,84.9657353392949,57.5379340394896,57.3873644365883,78.0693684353053,62.4812324807031,63.0480033499839,57.3138914927127,72.4077845421403,64.9436596034704,71.3760289108186,76.2520984620819,66.8968435151146,53.6362760815079,77.6699917040329,51.122196425609,58.654768256387,61.3178248449151,63.1834326219641,58.372738815815,64.4444416054201,64.204858565623,69.3686916352063,72.6079604927016,62.5008747085872,72.2715457232015,77.0307795597128,44.9228086319875
Q12522,YPR016C,972.417221207705,866.077770741887,852.735368951239,879.471134153438,824.489166647194,895.633080937805,730.44070626378,659.099950414963,804.398302090631,924.127940565251,802.289744925049,831.084601116558,765.603235616045,765.508848743595,812.519375116681,687.511577005335,814.521360579557,753.624638717607,756.065645589549,806.443134291729,756.314270026569,723.517229225799,724.023149522352,748.070169907473,695.367275423863,661.799843137225,NA,738.545592702725,655.394068793884,801.298846297258
Q12525,YLL062C,45.5244824774904,15.5200540661393,27.1316586803745,22.9731303833747,29.1967631132566,22.5095775854317,16.423807783152,26.9097621739525,24.4614425758363,16.9322227763807,22.0306199447576,26.3882147605819,27.7109106145068,22.1438429183696,31.2284704584327,20.5719342999974,21.8194369350655,27.7805691782032,25.8090931775807,17.4344956484542,18.1431450428952,26.9487755606687,25.9128465199105,36.1919486294104,26.4575937678552,24.0900212404846,33.6516132428317,32.3250429576742,25.6782559578599,31.5665111531766
Q12532,YPL009C,21.5393382176932,17.904401499167,16.4296175326985,18.0386100125794,19.3372884983883,17.8156317602395,18.8716630285723,21.4577549391279,21.2378925367934,20.3442530190982,21.878839551546,26.2169946675613,20.7336246950731,23.3009683727779,20.6102594260526,27.08906326338,24.0785388138123,23.381038331087,19.7319481102344,20.4746979743971,20.3986124268794,23.4806326791393,20.8119340144718,19.8233561851655,23.0725313247527,20.8528250886886,20.5503908999893,21.11092829122,22.8536106938359,21.0800621267736
Q12672,YPL079W,30208.014923571,25822.286479893,30745.3353469567,21581.4216815438,26049.3098806288,26175.4904856763,23879.0432419093,23928.8582202492,23458.4619940945,20106.5466026993,21793.5053206308,22946.46491511,22101.700713866,22202.4857540247,24393.0435888453,27533.59815318,22754.4710003496,20184.0872388393,24767.3772588888,27183.3835507968,23036.3025317513,20189.7123645078,20110.4194937485,22617.4999872921,22895.6010665178,20765.9854082124,21373.9924694528,23403.8114536372,26195.3842019448,20716.4466257168
Q12676,YMR113W,5.87388389376792,11.2732302395925,13.6215521325847,15.2156459865158,10.8485282689682,11.3340345322412,12.7272813566979,17.7474662255786,11.9819415411628,16.8490617045075,18.9464402204512,11.7184909000378,11.3410992791682,20.7102916562964,16.6647496566923,12.0219604083604,10.0702646133643,13.1605259457407,11.6774324200218,11.1232557581259,11.7186368798792,11.1685579181968,11.7757055750002,10.1191583016823,13.165398941807,11.4874020980949,NA,11.1633053935857,10.3390083461588,12.7657117381569
Q12680,YDL171C,480.802682513623,454.440340162657,445.74332652741,449.649529922525,460.871804076286,464.168017316391,307.552500481839,302.171011694029,334.881806927765,349.032107697464,317.174957690273,354.730485997531,329.657298028322,393.248499789823,349.988119529222,405.705127339873,345.045873241359,424.814006920269,374.726406842787,360.72301937484,377.819442110028,309.997906464164,286.294069689591,321.627173077269,307.437850847639,329.39661035262,354.028863531386,326.965686537496,330.014764968479,321.613279507706
Q12690,YDL082W,916.376614667549,849.466406965094,848.497389388824,735.255334675497,856.322732913424,851.119201705818,791.853532310231,725.616171773884,753.548664130082,722.984127237478,686.431541424312,773.261924342188,766.275620735914,722.092903978033,682.479113942006,701.544950810683,685.737973903232,737.903719059922,783.600243875113,748.190645676464,747.495371253911,760.85923029807,691.526682274442,738.212091517986,682.794702697694,688.543871448535,737.270127477544,692.98582501158,690.410077305907,712.028482513274
Q12692,YOL012C,407.543519234001,457.949713153442,689.056531171037,524.324395005031,430.314987789292,603.089263099643,398.167088979485,406.087474197138,446.300745966764,454.062663961498,363.644764250786,422.019461072121,455.925865889335,584.40282261564,477.30075611308,431.19171114891,433.888531697423,399.806706364185,502.584715183603,410.175808294762,435.086241480274,486.330580329272,476.496996719367,456.648304794229,474.889246790072,520.534672038087,477.305514007463,526.825537801287,510.307360347721,478.126971408078
Q12745,YLR440C,1.99330474427247,1.3749031949341,1.81110628394679,1.57945494739189,1.72500002667622,1.27188013789334,1.26127583550626,0.792357944983258,0.977980640836104,1.41953698085046,NA,NA,1.46100142824225,1.89146347698451,1.38528681440949,1.91013069036554,1.27480856095619,1.56318850644029,2.30439397200808,1.26505737515386,1.27405099750447,NA,1.08190226983458,1.26010218181445,1.11546785125085,NA,1.16185533494214,1.16981484545307,NA,NA
Q12746,YML125C,30.8999127297573,28.1522680628749,31.2150778171221,31.2785616280898,26.4833449791212,32.1992684644184,20.2191695191979,36.2683274586296,23.0254644533248,23.8167853767222,20.75133568142,28.5919477283866,21.714574757866,27.1074312964739,25.9289587542511,35.0542826384781,21.5186499003229,26.2793603286905,24.7404819123188,29.4241510681576,23.8545252513868,23.4963033191442,19.7377883222945,22.5083194832463,20.5342217327725,26.5276299953534,NA,25.5497098486416,15.5248394623748,31.5583725406319
Q12754,YPL012W,39.358524170391,33.0376336216416,31.5338764851651,34.2250471128715,36.7460423265509,34.1158375670054,27.8249038755474,25.2351867833691,26.3926907114811,27.5168072392245,24.8532123684598,28.679452494708,26.4513448742882,29.4405847997348,26.5538966510003,32.0382849347543,27.2390577947018,32.1796204853197,24.5006947298243,28.6449667191277,23.1003923338162,19.55204446843,20.6271939074188,21.7632234999914,23.6684882810907,24.2929450378202,33.9493904988785,25.6752048093849,22.4115321124295,22.4112871485766
Q2V2P2,YKL065W-A,37.0333047057952,14.0297303874402,49.892092010504,40.2218530400224,NA,NA,NA,21.6959483913181,29.7655448399713,25.0105053205251,29.9202480194577,20.9436591610338,NA,NA,15.6654684928262,7.83787114804419,14.9149549882911,NA,23.3880883040737,NA,NA,NA,10.0643161876959,17.6080146736398,NA,NA,6.26985634161763,NA,NA,13.5871923003988
Q2V2P4,YIL156W-B,60.3610565544544,63.4619989249006,47.430510866543,87.067550414223,71.2583212218772,49.2367257156667,66.1693064893309,50.6289908996735,43.947150826588,31.0927262714593,44.4821307971031,NA,48.536133271859,NA,63.4289067850797,43.5546127593118,46.4215472757023,54.7274491865123,61.8554839710988,32.0580941746865,67.2651127963612,63.6194821551844,67.4013800603289,51.2305132491691,52.0292782785497,44.7995678652399,NA,37.2915129168491,41.2131199604368,62.1672856880754
Q3E6R5,YDR381C-A,121.970621718505,73.83233290609,78.1502452070166,81.3417604689047,70.4381166711038,74.5328726433498,79.6991928262297,61.419123972576,61.3836695971426,65.2331978348481,70.4571912863285,61.0674105249889,63.2260426222962,57.3774189392612,68.9743786243231,55.8690244199972,61.9270087831069,55.2526875721382,56.5225621232071,67.2959938433902,59.8671615186533,62.7450363871024,57.8331237882461,59.5757609727194,77.4266193343041,58.3108479168644,58.878701475176,62.7545058853722,80.7014328973877,61.4890906778631
Q3E705,YGR271C-A,187.707857475527,166.636603154795,180.222881263395,174.853180242929,170.858395677119,176.403357036352,149.074252824789,164.334368052088,150.925386544664,173.807187234555,166.084103480793,171.51820719274,166.230388936034,151.292800418977,154.910226382122,149.011760886965,153.328070223452,136.243494659943,143.549870389044,135.348021510445,126.800363187623,155.830373471028,152.531021042137,148.014221266971,127.69325693488,148.563681782842,153.276248246096,145.8684167268,121.906940380487,138.541966815784
Q3E752,YPR036W-A,150.694606337459,158.020408495321,194.539017668341,215.180756148859,228.693805474085,223.670166315747,140.880265638267,141.394336276301,NA,115.035241886848,125.674005510897,NA,163.620981047072,168.567621682917,174.430820462758,107.303754475592,151.211687474756,155.245196106124,182.541276211043,189.180293149172,159.395192252607,NA,128.079592021933,134.142709541264,174.304475712381,151.712934359918,NA,205.016199506737,NA,168.846499259332
Q3E754,YJL136C,12156.9948120672,11193.4075487588,11472.0085798728,12406.3473825489,11773.7843537381,12455.5793386788,10124.7541593645,9922.5679390926,9472.31908791169,9917.68129821323,9785.09911669876,9974.63076623578,10690.1340454287,9097.83124803984,9735.29632946889,9549.13077897398,9474.1954745568,9471.70357147776,10207.8737339495,10782.51469221,9188.29846139932,10503.6244831281,10415.4512147672,9473.93166255143,9265.71501637552,9619.78650745598,11196.6128389979,10252.910741694,9803.80957215772,9662.96786379714
Q3E756,YBL029C-A,97.5358466385052,95.9485789109375,72.0626640866162,97.9265799373165,90.2244804293245,79.0943208378314,75.3956214671105,71.5499146045366,72.344025479342,122.90185790463,73.4231338353278,73.9033724041073,78.197692946201,78.760212946147,62.3969995604316,81.0168046041355,84.6193154980012,82.1825172693459,87.7134870227821,86.5835648778087,93.9797067483364,91.8577005205569,99.3615230321277,90.2117629970589,100.315150986338,90.2767165303214,75.9198735846545,92.0847686458022,87.594973308947,86.0963048915406
Q3E757,YGR085C,22500.4178809285,20828.1162645445,23183.176437837,22004.9031165219,18483.5763315322,21281.4335541245,19024.033834014,18073.0507674627,18252.4728502392,18794.1587314759,17638.2867358502,17635.2697778618,18181.6508179442,17659.4863733086,18719.0448434908,17083.0575257294,17532.7933927411,17747.6190953424,18772.3587507601,19247.5201255262,16945.7595480787,17881.0421988694,16752.7105996661,17043.0800680286,16963.8484974731,16411.2295032273,17338.4019198735,17455.0954673382,17962.9148037726,17317.860780079
Q3E764,YLR262C-A,401.182394965283,380.709516264125,375.169606261928,369.492819619734,366.714404643292,357.051058750138,322.934560378001,297.327798323384,312.271184470665,320.85390101503,321.153368301653,289.245318948601,293.024720885465,308.236992813714,329.340567598026,310.437869984323,276.401537917456,295.098259386968,346.12209571822,344.673488489316,325.400543462579,329.563697108037,303.021823314373,314.38837697234,315.133945006413,332.184907034255,331.169781879486,331.789528236539,324.458870346898,328.96493248796
Q3E772,YGR169C-A,99.4786727409726,113.113500057432,110.262228919678,98.5748910255899,105.493970955036,109.153467075991,105.857243800682,88.586692803106,107.483994827002,98.0981259333264,100.084869881327,94.8682906690765,95.4720613937681,90.5261194201284,98.2344402570401,95.0348981912679,87.9229207208626,82.7314662438471,98.6031196608821,96.7847630446213,114.625955002345,97.1014197013289,96.0754052816793,100.249274668397,91.4791624660776,100.334314503539,103.237485338791,96.1351322793095,106.740336471788,102.189151246164
Q3E776,YBR255C-A,12.1928277201527,14.5610360276185,15.5168889091501,NA,13.5985968139618,38.0432294260744,23.2609040047779,41.9868068203337,7.54395632479718,8.5635734893243,12.2021760898006,NA,7.71307883128388,15.957984116056,16.4071704479197,9.6442675215135,NA,11.4224207842152,13.8064117895048,13.1368331197634,9.73436014265396,NA,NA,10.7370559498811,NA,39.8537712124518,NA,11.330528117552,22.8383857391613,NA
Q3E785,YDR379C-A,107.633099733615,57.9709452679511,61.7267558419916,123.326700747375,45.6505665204108,95.0355958709447,111.844819795045,24.0987977211718,122.456743477342,40.997201461586,81.7927358345185,78.6781706245605,56.1046001905761,98.2538762891256,89.7708698276051,29.8242579838108,26.3503147946275,90.8573781036493,49.7783378928566,98.7196069528603,115.037120414115,107.958475537814,51.279236956105,92.8814532159447,80.483281783777,74.2645027429481,NA,91.2870112313844,102.182682130109,94.5086846979946
Q3E793,YAL044W-A,99.9731340576241,91.3628655548142,86.2249935291337,86.2738535290031,99.003392656241,109.195512008471,81.0616959525282,91.4789094126073,84.0965520263473,87.4375639990931,90.1148864522833,90.707294753664,78.680024349054,80.5712069139674,84.4249244283003,82.3904552129907,83.4699230333208,74.7271266543459,91.3436131290442,99.6530614694755,110.895255672229,98.816753386693,82.9733590481566,97.6693942189683,79.8180126734019,80.4650942299296,NA,85.4219126338573,82.544155287374,76.0900510316625
Q3E7A4,YBL059C-A,37.2033788479597,37.1286190688302,44.0663142500575,41.6469541202591,42.5414790090773,37.5235031579551,35.1734334625944,31.1572512066128,43.207181708285,31.5849026032979,35.7656250517683,30.3796593270276,41.4783218675516,33.134420511415,33.2507679303234,28.0759121756475,33.2425614254879,33.6290034933805,33.7841311697409,39.2634076879427,41.6413979416797,36.3362621459895,37.8447908352781,42.8895325056156,30.0750787152162,33.2429866423491,36.1970143334706,34.8913356956515,34.3672485698349,35.8014330829082
Q3E7B2,YJL062W-A,241.116308952483,277.341278876724,355.323551994871,262.30985890324,281.27863505282,349.883494513818,209.107424010793,321.584696302103,217.759030017198,182.328814920121,192.146258953093,411.736173495558,1023.96127986317,260.205410745031,703.668037318636,383.861012351518,293.505457177723,410.569182424703,414.193760310074,267.239064570203,475.097651989644,383.35574633285,476.389063373746,242.064928596808,214.650279731464,368.926362321455,NA,268.334675062014,263.278829248022,470.607097733386
